"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length"
"SI","2024-09-25","94.7","2.06","6.11","Sánchez, Cristopher",663538,650911,,"foul",,,,,6,"Nico Hoerner homers (6) on a fly ball to left field.   Isaac Paredes scores.    Cody Bellinger scores.","R","R","L","PHI","CHC","S",,,1,0,2024,"1.62","0.48","0.43","2.59",,670623,641355,1,4,"Top",,,,,592663,,,-7.999278921909697,-137.7003294654011,-4.6443803190425,22.404898440481215,28.76632552891361,-25.24058196784803,"3.27","1.58",230,"81.4",55,"96.1",2088,"7",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.49",,,,,,,,30,2,"Sinker",4,0,0,4,0,4,0,4,"Standard","Standard",124,"0","-0.105","63.65336","7.00453"
"SL","2024-09-25","82.6","2.03","6.14","Sánchez, Cristopher",663538,650911,,"ball",,,,,12,"Nico Hoerner homers (6) on a fly ball to left field.   Isaac Paredes scores.    Cody Bellinger scores.","R","R","L","PHI","CHC","B",,,0,0,2024,"-0.16","-0.3","1.54","3.31",,670623,641355,1,4,"Top",,,,,592663,,,-0.819686672584975,-120.49489150365146,0.5414002735720376,-1.4144093932285937,20.09147524024306,-35.43471478281303,"3.27","1.53",,,,"84.2",1871,"6.9",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.64",,,,,,,,30,1,"Slider",4,0,0,4,0,4,0,4,"Standard","Standard",314,"0","0.058",,
"SL","2024-09-25","84.1","2","6.08","Sánchez, Cristopher",621550,650911,"field_out","hit_into_play",,,,,6,"Patrick Wisdom flies out to right fielder Nick Castellanos.","R","R","L","PHI","CHC","X",9,"fly_ball",0,0,2024,"-0.07","-0.15","0.3","2.14",,670623,641355,0,4,"Top",156.86,119.51,,,592663,,,-3.838251468958667,-122.53129045444544,-2.47861618812445,0.0180796120097945,24.142492276421674,-33.45749491052316,"3.36","1.57",215,"82.6",54,"85.2",1826,"6.9",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.58",0.014,0.013,"0",1,0,0,3,29,1,"Slider",4,0,0,4,0,4,0,4,"Standard","Standard",315,"0.045","-0.504","66.81977","7.85738"
"SL","2024-09-25","84.8","1.91","6.21","Sánchez, Cristopher",641355,650911,"fielders_choice","hit_into_play",,,,,13,"Cody Bellinger reaches on a fielder's choice, fielded by second baseman Bryson Stott.   Isaac Paredes to 2nd.  Isaac Paredes advances to 2nd, on a fielding error by second baseman Bryson Stott.","R","L","L","PHI","CHC","X",4,"ground_ball",2,2,2024,"-0.06","-0.22","-0.87","1.67",,,670623,0,4,"Top",142.63,148.35,,,592663,,,-6.449334325479002,-123.41936946555535,-3.904052713255759,0.5844538930594306,23.420106665759825,-33.89629366839188,"3.7","1.75",26,"84.3",-2,"85.9",2038,"6.9",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.6",0.177,0.189,"0.9",1,0,0,2,28,5,"Slider",4,0,0,4,0,4,0,4,"Standard","Standard",315,"-0.048","0.707","57.27183","7.55104"
"SI","2024-09-25","94","1.93","6.15","Sánchez, Cristopher",641355,650911,,"foul",,,,,3,"Cody Bellinger reaches on a fielder's choice, fielded by second baseman Bryson Stott.   Isaac Paredes to 2nd.  Isaac Paredes advances to 2nd, on a fielding error by second baseman Bryson Stott.","R","L","L","PHI","CHC","S",,,2,1,2024,"1.48","0.47","0.28","3.34",,,670623,0,4,"Top",,,,,592663,,,-7.677542355863142,-136.71745515107335,-2.6534955842009964,20.303985733112306,28.783686449367668,-25.9122019115113,"3.7","1.75",,,,"95.5",2045,"7.1",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.41",,,,,,,,28,4,"Sinker",4,0,0,4,0,4,0,4,"Standard","Standard",125,"0","-0.072","66.72975","5.94447"
"SI","2024-09-25","91.9","2.01","6.17","Sánchez, Cristopher",641355,650911,,"foul",,,,,14,"Cody Bellinger reaches on a fielder's choice, fielded by second baseman Bryson Stott.   Isaac Paredes to 2nd.  Isaac Paredes advances to 2nd, on a fielding error by second baseman Bryson Stott.","R","L","L","PHI","CHC","S",,,2,0,2024,"1.51","0.55","0.99","2.34",,,670623,0,4,"Top",,,,,592663,,,-5.931543846656947,-133.6749493592952,-5.105817095492029,19.408727383748317,28.312245707945912,-24.673635389197567,"3.7","1.75",4,"83.7",-32,"93",1993,"6.9",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.57",,,,,,,,28,3,"Sinker",4,0,0,4,0,4,0,4,"Standard","Standard",116,"0","-0.111","72.03493","7.91931"
"SI","2024-09-25","94","1.8","6.19","Sánchez, Cristopher",641355,650911,,"ball",,,,,13,"Cody Bellinger reaches on a fielder's choice, fielded by second baseman Bryson Stott.   Isaac Paredes to 2nd.  Isaac Paredes advances to 2nd, on a fielding error by second baseman Bryson Stott.","R","L","L","PHI","CHC","B",,,1,0,2024,"1.56","0.43","-1.28","2.24",,,670623,0,4,"Top",,,,,592663,,,-11.61089261723037,-136.29019944074108,-5.500704091310695,22.030124055259154,29.121777368410804,-25.751988665522827,"3.77","1.79",,,,"95.3",2019,"7.2",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.33",,,,,,,,28,2,"Sinker",4,0,0,4,0,4,0,4,"Standard","Standard",123,"0","0.102",,
"SI","2024-09-25","93.7","2","6.13","Sánchez, Cristopher",641355,650911,,"ball",,,,,6,"Cody Bellinger reaches on a fielder's choice, fielded by second baseman Bryson Stott.   Isaac Paredes to 2nd.  Isaac Paredes advances to 2nd, on a fielding error by second baseman Bryson Stott.","R","L","L","PHI","CHC","B",,,0,0,2024,"1.63","0.66","0.64","2.73",,,670623,0,4,"Top",,,,,592663,,,-7.19412873546448,-136.20883490662172,-4.56924032128222,21.894235017955904,29.77248384511864,-23.11361145275881,"3.66","1.71",,,,"94.9",2133,"7",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.47",,,,,,,,28,1,"Sinker",4,0,0,4,0,4,0,4,"Standard","Standard",123,"0","0.062",,
"SI","2024-09-25","94.3","1.84","6.08","Sánchez, Cristopher",670623,650911,"single","hit_into_play",,,,,4,"Isaac Paredes singles on a line drive to left fielder Austin Hays.","R","R","L","PHI","CHC","X",7,"line_drive",3,2,2024,"1.7","0.27","-0.82","2.63",,,,0,4,"Top",58.02,117.7,,,592663,,,-10.809437919923505,-136.85933054179276,-3.8759595070334245,23.757887704132557,30.535236718860318,-28.036391178329936,"3.22","1.56",192,"87.4",16,"95.2",2098,"7",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.52",0.989,0.926,"0.9",1,1,0,4,27,9,"Sinker",4,0,0,4,0,4,0,4,"Standard","Strategic",122,"-0.029","0.331","68.97935","7.33217"
"SL","2024-09-25","84","1.93","6.15","Sánchez, Cristopher",670623,650911,,"foul",,,,,5,"Isaac Paredes singles on a line drive to left fielder Austin Hays.","R","R","L","PHI","CHC","S",,,3,2,2024,"-0.12","-0.27","-0.14","2.36",,,,0,4,"Top",,,,,592663,,,-4.638376261007745,-122.29241690098009,-1.8891894545007686,-0.32169004609345514,23.052978768458214,-34.70861254056369,"3.22","1.56",330,"100.2",50,"85.3",1947,"7",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.47",,,,,,,,27,8,"Slider",4,0,0,4,0,4,0,4,"Standard","Standard",312,"0","0","71.2654","8.64576"
"SI","2024-09-25","94.9","1.93","6.14","Sánchez, Cristopher",670623,650911,,"foul",,,,,3,"Isaac Paredes singles on a line drive to left fielder Austin Hays.","R","R","L","PHI","CHC","S",,,3,2,2024,"1.51","0.62","0.34","2.79",,,,0,4,"Top",,,,,592663,,,-7.609283700558416,-137.92388945043564,-4.5326551125699845,20.919576821277037,30.645575634263484,-23.436049243739355,"3.22","1.56",321,"94.2",42,"96",2088,"7",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.54",,,,,,,,27,7,"Sinker",4,0,0,4,0,4,0,4,"Standard","Standard",121,"0","0","69.27145","8.28169"
"CH","2024-09-25","84.5","2.09","6.03","Sánchez, Cristopher",670623,650911,,"foul",,,,,4,"Isaac Paredes singles on a line drive to left fielder Austin Hays.","R","R","L","PHI","CHC","S",,,3,2,2024,"1.51","-0.04","-0.7","2.38",,,,0,4,"Top",,,,,592663,,,-9.649067297186184,-122.68255380524086,-2.0770880679575607,17.119540002705612,23.543483715177658,-32.35296048151099,"3.22","1.56",205,"88.4",17,"85.8",2031,"7.2",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.34",,,,,,,,27,6,"Changeup",4,0,0,4,0,4,0,4,"Standard","Standard",102,"0","0","66.57446","7.54637"
"CH","2024-09-25","84","2.15","5.96","Sánchez, Cristopher",670623,650911,,"called_strike",,,,,8,"Isaac Paredes singles on a line drive to left fielder Austin Hays.","R","R","L","PHI","CHC","S",,,3,1,2024,"1.6","0.06","0.04","1.64",,,,0,4,"Top",,,,,592663,,,-8.165811916709716,-122.11196081381848,-3.7649361514266624,17.59021825647553,23.941086627693043,-30.995467075758107,"3.24","1.62",,,,"85.1",2053,"7",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.45",,,,,,,,27,5,"Changeup",4,0,0,4,0,4,0,4,"Standard","Standard",101,"0","-0.076",,
"SI","2024-09-25","93.7","1.92","6.12","Sánchez, Cristopher",670623,650911,,"called_strike",,,,,7,"Isaac Paredes singles on a line drive to left fielder Austin Hays.","R","R","L","PHI","CHC","S",,,3,0,2024,"1.47","0.71","-0.56","1.67",,,,0,4,"Top",,,,,592663,,,-9.766638603144694,-135.92680638483628,-7.389919358964465,20.33790591007158,29.517843921131366,-21.901446321768585,"3.17","1.58",,,,"94.7",2151,"7",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.48",,,,,,,,27,4,"Sinker",4,0,0,4,0,4,0,4,"Standard","Standard",116,"0","-0.081",,
"SI","2024-09-25","94.6","2","6.14","Sánchez, Cristopher",670623,650911,,"ball",,,,,11,"Isaac Paredes singles on a line drive to left fielder Austin Hays.","R","R","L","PHI","CHC","B",,,2,0,2024,"1.55","0.77","-1.13","2.49",,,,0,4,"Top",,,,,592663,,,-11.710139471241245,-137.15072737762904,-5.5757554053704945,22.07328028741034,29.66206157598955,-21.35003678246773,"3.22","1.62",,,,"95.6",2133,"7",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.48",,,,,,,,27,3,"Sinker",4,0,0,4,0,4,0,4,"Standard","Standard",114,"0","0.132",,
"SL","2024-09-25","83.6","2","6.15","Sánchez, Cristopher",670623,650911,,"ball",,,,,13,"Isaac Paredes singles on a line drive to left fielder Austin Hays.","R","R","L","PHI","CHC","B",,,1,0,2024,"-0.06","-0.58","-0.68","1.43",,,,0,4,"Top",,,,,592663,,,-6.122547026476122,-121.64018949671384,-3.2841422384005194,0.7049052340222685,25.635084082980864,-37.42114729159123,"3.22","1.58",,,,"84.2",1991,"6.8",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.66",,,,,,,,27,2,"Slider",4,0,0,4,0,4,0,4,"Standard","Standard",328,"0","0.062",,
"SI","2024-09-25","95.7","1.87","6.11","Sánchez, Cristopher",670623,650911,,"ball",,,,,13,"Isaac Paredes singles on a line drive to left fielder Austin Hays.","R","R","L","PHI","CHC","B",,,0,0,2024,"1.44","0.61","-1.18","1.89",,,,0,4,"Top",,,,,592663,,,-11.383827342195856,-138.7589268954624,-6.977701275777657,21.148869287223334,29.668363204758908,-22.804712557851246,"3.24","1.6",,,,"96.7",2161,"7",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.55",,,,,,,,27,1,"Sinker",4,0,0,4,0,4,0,4,"Standard","Standard",121,"0","0.034",,
"SI","2024-09-25","96","1.91","6.18","Sánchez, Cristopher",621020,650911,"strikeout","swinging_strike",,,,,6,"Dansby Swanson strikes out swinging.","R","R","L","PHI","CHC","S",2,,2,2,2024,"1.51","0.71","0.63","2.99",,,,2,3,"Top",,,,,592663,,,-6.911628473953092,-139.60210188864062,-4.512186182370123,21.356107635034782,31.928904858631082,-22.08075599532909,"3.62","1.73",,,,"97.2",2083,"7",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.45",,0,"0",1,0,0,,22,5,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",122,"0.009","-0.084","70.2181","6.00596"
"SI","2024-09-25","96.2","1.98","6.17","Sánchez, Cristopher",621020,650911,,"ball",,,,,12,"Dansby Swanson strikes out swinging.","R","R","L","PHI","CHC","B",,,1,2,2024,"1.56","0.39","2.25","2.93",,,,2,3,"Top",,,,,592663,,,-2.8447799407933,-140.02261328258234,-3.899582029253284,21.099192236398608,33.34322169011751,-26.406110666918998,"3.62","1.81",,,,"97.2",2101,"7",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.53",,,,,,,,22,4,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",120,"0","0.015",,
"CH","2024-09-25","84.3","2.03","5.98","Sánchez, Cristopher",621020,650911,,"foul",,,,,8,"Dansby Swanson strikes out swinging.","R","R","L","PHI","CHC","S",,,1,1,2024,"1.47","-0.06","0.04","1.99",,,,2,3,"Top",,,,,592663,,,-7.66590414746793,-122.66045289083081,-2.830198349578272,16.281975969546675,22.588278433346645,-32.494758891216954,"3.62","1.73",2,"43.9",-50,"85.8",2056,"7.1",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.38",,,,,,,,22,3,"Changeup",3,0,0,3,0,3,0,3,"Standard","Standard",105,"0","-0.025","69.53013","8.67149"
"CH","2024-09-25","84","2.05","6.05","Sánchez, Cristopher",621020,650911,,"called_strike",,,,,3,"Dansby Swanson strikes out swinging.","R","R","L","PHI","CHC","S",,,1,0,2024,"1.51","-0.11","0.31","3.28",,,,2,3,"Top",,,,,592663,,,-7.150079909190207,-122.23123831807155,0.14357491443846015,16.516158785629823,21.65053928835866,-33.50232978974652,"3.62","1.74",,,,"85.7",1896,"7.2",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.33",,,,,,,,22,2,"Changeup",3,0,0,3,0,3,0,3,"Standard","Standard",99,"0","-0.02",,
"SI","2024-09-25","95.1","1.9","6.15","Sánchez, Cristopher",621020,650911,,"ball",,,,,14,"Dansby Swanson strikes out swinging.","R","R","L","PHI","CHC","B",,,0,0,2024,"1.48","0.41","1.3","2.61",,,,2,3,"Top",,,,,592663,,,-4.951795323051013,-138.41748754850747,-4.639066855007738,20.11672415532495,29.039014814969818,-26.104435835007987,"3.62","1.79",,,,"96.6",2026,"7",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.5",,,,,,,,22,1,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",118,"0","0.015",,
"CH","2024-09-25","85.2","2.09","6.13","Sánchez, Cristopher",664023,650911,"field_out","hit_into_play",,,,,6,"Ian Happ grounds out, third baseman Kody Clemens to first baseman Bryce Harper.","R","R","L","PHI","CHC","X",5,"ground_ball",1,1,2024,"1.64","0.01","0.3","2.19",,,,1,3,"Top",100.5,158.53,,,592663,,,-7.579600298954192,-123.8402626332891,-2.9708680154946543,18.399058826314487,24.697434890637023,-31.650994315711966,"3.43","1.6",22,"85.4",-5,"86.2",1971,"7",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.5",0.169,0.166,"0",1,0,0,2,21,3,"Changeup",3,0,0,3,0,3,0,3,"Standard","Standard",105,"0.014","-0.154","77.80109","7.19625"
"SI","2024-09-25","96.6","1.91","6.15","Sánchez, Cristopher",664023,650911,,"ball",,,,,13,"Ian Happ grounds out, third baseman Kody Clemens to first baseman Bryce Harper.","R","R","L","PHI","CHC","B",,,0,1,2024,"1.57","0.84","-1.28","2.26",,,,1,3,"Top",,,,,592663,,,-12.168583164998216,-140.0181249295313,-6.740088728065492,23.376939530923682,31.050731727081764,-19.696046490616226,"3.58","1.65",,,,"97.4",2210,"6.9",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.56",,,,,,,,21,2,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",120,"0","0.015",,
"SI","2024-09-25","96","1.81","6.13","Sánchez, Cristopher",664023,650911,,"called_strike",,,,,7,"Ian Happ grounds out, third baseman Kody Clemens to first baseman Bryce Harper.","R","R","L","PHI","CHC","S",,,0,0,2024,"1.46","0.9","-0.67","1.74",,,,1,3,"Top",,,,,592663,,,-9.976919379692944,-139.285407307714,-8.151882380910807,21.20397828383579,30.489280473317713,-18.726002978375693,"3.51","1.62",,,,"97.1",2155,"7",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.47",,,,,,,,21,1,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",121,"0","-0.023",,
"SI","2024-09-25","95.1","1.88","6.15","Sánchez, Cristopher",682634,650911,"field_out","hit_into_play",,,,,5,"Kevin Alcántara flies out to right fielder Nick Castellanos.","R","R","L","PHI","CHC","X",9,"fly_ball",0,0,2024,"1.51","0.93","0.02","2.6",,,,0,3,"Top",170.22,67.28,,,592663,,,-8.351033753383483,-138.1379142401606,-5.791563976729657,21.161752207272993,29.919496206251313,-19.178261751244875,"3.66","1.68",344,"94.9",34,"96.2",2209,"7",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.54",0.089,0.147,"0",1,0,0,3,20,1,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",122,"0.02","-0.228","76.0107","7.88575"
"CH","2024-09-25","82.8","2.04","6.07","Sánchez, Cristopher",665804,650911,"field_out","hit_into_play",,,,,6,"Miguel Amaya lines out to third baseman Kody Clemens.","R","R","L","PHI","CHC","X",5,"line_drive",0,1,2024,"1.54","-0.09","0.3","2.67",,663538,,2,2,"Top",85.09,159.73,,,592663,,,-7.073601154774413,-120.40760384339818,-1.1184751815386198,16.33636082915434,22.05077263451297,-33.03153307090083,"3.4","1.62",144,"80.6",12,"84.1",1677,"7",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.46",0.517,0.477,"0",1,0,0,4,15,2,"Changeup",3,0,0,3,0,3,0,3,"Standard","Standard",102,"0.027","-0.289","78.69448","7.95507"
"CH","2024-09-25","84.1","2.02","6.1","Sánchez, Cristopher",665804,650911,,"swinging_strike",,,,,13,"Miguel Amaya lines out to third baseman Kody Clemens.","R","R","L","PHI","CHC","S",,,0,0,2024,"1.59","-0.35","-0.41","1.45",,663538,,2,2,"Top",,,,,592663,,,-8.943380708678365,-122.05914439494622,-3.679879525866076,17.668542056588098,25.393295064762064,-35.13509517544406,"3.4","1.62",,,,"85.2",1731,"7.3",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.2",,,,,,,,15,1,"Changeup",3,0,0,3,0,3,0,3,"Standard","Standard",102,"0","-0.045","77.74429","8.45391"
"SI","2024-09-25","92.9","1.87","6.21","Sánchez, Cristopher",691718,650911,"field_out","hit_into_play",,,,,12,"Phillies challenged (play at 1st), call on the field was overturned: Pete Crow-Armstrong grounds out, first baseman Bryce Harper to pitcher Cristopher Sánchez.   Nico Hoerner to 2nd.","R","L","L","PHI","CHC","X",3,"ground_ball",2,1,2024,"1.74","0.6","1.24","2.84",,,663538,1,2,"Top",142.48,171.86,,,592663,,,-5.507328943835827,-135.0907609367948,-4.200599927847506,22.48474625110461,30.290792812862797,-24.14960793032482,"3.34","1.53",5,"43.1",-27,"94.1",1965,"7.1",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.39",0.271,0.314,"0",1,0,0,1,14,4,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",116,"0.018","-0.411","65.41601","6.25145"
"SI","2024-09-25","93","1.85","6.27","Sánchez, Cristopher",691718,650911,,"foul",,,,,3,"Phillies challenged (play at 1st), call on the field was overturned: Pete Crow-Armstrong grounds out, first baseman Bryce Harper to pitcher Cristopher Sánchez.   Nico Hoerner to 2nd.","R","L","L","PHI","CHC","S",,,2,0,2024,"1.63","0.34","0.33","2.88",,,663538,1,2,"Top",,,,,592663,,,-7.5658120174985735,-135.17388810307847,-3.668207988285617,21.60622575401295,29.958139547753355,-27.38977989515065,"3.34","1.53",148,"63.2",58,"94.2",2064,"7.1",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.43",,,,,,,,14,3,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",118,"0","-0.067","68.42306","6.47671"
"SI","2024-09-25","92.9","1.86","6.23","Sánchez, Cristopher",691718,650911,,"ball",,,,,12,"Phillies challenged (play at 1st), call on the field was overturned: Pete Crow-Armstrong grounds out, first baseman Bryce Harper to pitcher Cristopher Sánchez.   Nico Hoerner to 2nd.","R","L","L","PHI","CHC","B",,,1,0,2024,"1.63","0.41","0.2","3.6",,,663538,1,2,"Top",,,,,592663,,,-7.952831613227575,-135.0346319849739,-1.846837263970471,21.738849443076447,30.30098651019063,-26.985142036067856,"3.39","1.55",,,,"94.1",2039,"7.1",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.41",,,,,,,,14,2,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",118,"0","0.066",,
"SI","2024-09-25","94.9","1.86","6.15","Sánchez, Cristopher",691718,650911,,"ball",,,,,13,"Phillies challenged (play at 1st), call on the field was overturned: Pete Crow-Armstrong grounds out, first baseman Bryce Harper to pitcher Cristopher Sánchez.   Nico Hoerner to 2nd.","R","L","L","PHI","CHC","B",,,0,0,2024,"1.58","0.65","-0.26","1.34",,,663538,1,2,"Top",,,,,592663,,,-9.239114703286047,-137.65820477919868,-8.494476981560105,22.158179287114486,29.829673868221757,-22.19785523623815,"3.36","1.62",,,,"96.4",2091,"7.3",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.25",,,,,,,,14,1,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",124,"0","0.043",,
"SI","2024-09-25","95.7","1.89","6.18","Sánchez, Cristopher",663538,650911,"field_error","hit_into_play",,,,,5,"Nico Hoerner reaches on a throwing error by shortstop Trea Turner.","R","R","L","PHI","CHC","X",6,"ground_ball",0,0,2024,"1.47","0.39","-0.25","2.52",,,,1,2,"Top",105.58,154.46,,,592663,,,-9.062428176341886,-139.10787608980408,-4.997293110968918,21.03322472485279,29.929459365485055,-26.123326430161445,"3.27","1.58",25,"103.4",-5,"96.9",2117,"7",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.54",0.283,0.303,"0.9",1,0,0,2,13,1,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",120,"-0.023","0.29","75.43474","6.66288"
"SI","2024-09-25","95.4","1.84","6.23","Sánchez, Cristopher",621550,650911,"strikeout","swinging_strike",,,,,2,"Patrick Wisdom strikes out swinging.","R","R","L","PHI","CHC","S",2,,3,2,2024,"1.4","0.64","-0.01","3.27",,,,0,2,"Top",,,,,592663,,,-8.1479507209098,-138.82594448398518,-3.683941363986743,19.94659189083818,27.989729507097003,-23.262382187636646,"3.36","1.57",,,,"97.1",2068,"7",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.48",,0,"0",1,0,0,,12,9,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",118,"0.02","-0.299","73.51187","6.43845"
"SI","2024-09-25","93.6","2.01","6.1","Sánchez, Cristopher",621550,650911,,"ball",,,,,12,"Patrick Wisdom strikes out swinging.","R","R","L","PHI","CHC","B",,,2,2,2024,"1.6","0.59","1.65","2.55",,,,0,2,"Top",,,,,592663,,,-4.532132574070566,-136.27449948428176,-4.804736919005632,20.953496865442503,29.16814417501725,-23.99407934240078,"3.48","1.6",,,,"95",2071,"7",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.49",,,,,,,,12,8,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",122,"0","0.096",,
"CH","2024-09-25","85.3","2.02","6.02","Sánchez, Cristopher",621550,650911,,"foul",,,,,13,"Patrick Wisdom strikes out swinging.","R","R","L","PHI","CHC","S",,,2,2,2024,"1.7","0.12","-0.44","1.26",,,,0,2,"Top",,,,,592663,,,-9.33042063864378,-123.7249019807263,-5.141729290005449,19.29919314415271,25.47838672631357,-30.047614509013886,"3.36","1.57",7,"76.3",-10,"86.4",1987,"7.2",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.26",,,,,,,,12,7,"Changeup",3,0,0,3,0,3,0,3,"Standard","Standard",101,"0","0","74.83618","8.6744"
"SI","2024-09-25","95","1.7","6.26","Sánchez, Cristopher",621550,650911,,"foul",,,,,2,"Patrick Wisdom strikes out swinging.","R","R","L","PHI","CHC","S",,,2,2,2024,"1.39","0.89","-0.11","2.9",,,,0,2,"Top",,,,,592663,,,-7.971145386863119,-138.13274426780274,-5.192492148861549,19.618093983096735,30.737202762423635,-19.790231323275584,"3.36","1.57",104,"80.8",7,"96.3",2090,"7.1",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.44",,,,,,,,12,6,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",124,"0","0","72.55099","6.58202"
"CH","2024-09-25","84.5","2.08","6.11","Sánchez, Cristopher",621550,650911,,"ball",,,,,12,"Patrick Wisdom strikes out swinging.","R","R","L","PHI","CHC","B",,,1,2,2024,"1.65","-0.13","2.07","3.59",,,,0,2,"Top",,,,,592663,,,-3.3756635206727923,-122.98254508419107,0.7993405100284305,17.389907307835035,25.028439321125727,-33.90143201723712,"3.41","1.6",,,,"85.5",1979,"7",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.52",,,,,,,,12,5,"Changeup",3,0,0,3,0,3,0,3,"Standard","Standard",106,"0","0.036",,
"CH","2024-09-25","85.6","1.96","6.01","Sánchez, Cristopher",621550,650911,,"ball",,,,,13,"Patrick Wisdom strikes out swinging.","R","R","L","PHI","CHC","B",,,0,2,2024,"1.55","-0.01","-1.57","0.52",,,,0,2,"Top",,,,,592663,,,-11.568800645152237,-123.9999651590937,-6.741504420084498,18.17282809427178,22.74683355019085,-31.081619631116922,"3.46","1.58",,,,"86.8",2000,"7.1",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.37",,,,,,,,12,4,"Changeup",3,0,0,3,0,3,0,3,"Standard","Standard",105,"0","0.021",,
"SL","2024-09-25","84.7","1.84","6.17","Sánchez, Cristopher",621550,650911,,"foul",,,,,13,"Patrick Wisdom strikes out swinging.","R","R","L","PHI","CHC","S",,,0,2,2024,"-0.03","-0.2","-0.79","1.3",,,,0,2,"Top",,,,,592663,,,-6.171828628124173,-123.1773065617683,-4.692422469274778,0.8815420518453756,23.709895309220936,-33.47454495809499,"3.36","1.57",2,"58.6",-31,"85.8",2007,"7",745521,650911,592663,547180,681082,665019,607208,669720,669016,592206,"53.52",,,,,,,,12,3,"Slider",3,0,0,3,0,3,0,3,"Standard","Standard",319,"0","0","74.42629","8.76938"
